Timp,Nivel de oxigen,Puls cardiac,Mişcare
22:39:29 21/08/2025,96,57,0
22:39:33 21/08/2025,96,58,0
22:39:37 21/08/2025,96,59,0
22:39:41 21/08/2025,95,60,0
22:39:45 21/08/2025,95,59,0
22:39:49 21/08/2025,94,59,1
22:39:53 21/08/2025,94,59,0
22:39:57 21/08/2025,95,58,0
22:40:01 21/08/2025,96,57,1
22:40:05 21/08/2025,96,58,9
22:40:09 21/08/2025,95,60,1
22:40:13 21/08/2025,95,63,0
22:40:17 21/08/2025,95,60,0
22:40:21 21/08/2025,93,57,1
22:40:25 21/08/2025,93,57,1
22:40:29 21/08/2025,93,57,0
22:40:33 21/08/2025,93,56,1
22:40:37 21/08/2025,94,57,0
22:40:41 21/08/2025,95,57,1
22:40:45 21/08/2025,95,57,1
22:40:49 21/08/2025,96,60,1
22:40:53 21/08/2025,96,62,0
22:40:57 21/08/2025,95,60,0
22:41:01 21/08/2025,93,59,1
22:41:05 21/08/2025,93,58,1
22:41:09 21/08/2025,95,57,0
22:41:13 21/08/2025,96,57,2
22:41:17 21/08/2025,96,57,1
22:41:21 21/08/2025,96,57,1
22:41:25 21/08/2025,95,60,2
22:41:29 21/08/2025,95,62,1
22:41:33 21/08/2025,93,64,1
22:41:37 21/08/2025,93,59,0
22:41:41 21/08/2025,94,57,0
22:41:45 21/08/2025,95,56,0
22:41:49 21/08/2025,95,57,1
22:41:53 21/08/2025,96,59,1
22:41:57 21/08/2025,96,59,0
22:42:01 21/08/2025,95,60,1
22:42:05 21/08/2025,95,60,2
22:42:09 21/08/2025,95,60,1
22:42:13 21/08/2025,95,60,1
22:42:17 21/08/2025,95,59,0
22:42:21 21/08/2025,96,59,0
22:42:25 21/08/2025,96,59,1
22:42:29 21/08/2025,96,59,1
22:42:33 21/08/2025,95,58,0
22:42:37 21/08/2025,94,58,1
22:42:41 21/08/2025,94,59,0
22:42:45 21/08/2025,94,58,1
22:42:49 21/08/2025,94,55,0
22:42:53 21/08/2025,95,57,1
22:42:57 21/08/2025,95,57,0
22:43:01 21/08/2025,96,58,1
22:43:05 21/08/2025,96,57,0
22:43:09 21/08/2025,96,57,1
22:43:13 21/08/2025,94,57,0
22:43:17 21/08/2025,92,56,0
22:43:21 21/08/2025,92,56,0
22:43:25 21/08/2025,93,58,0
22:43:29 21/08/2025,95,59,0
22:43:33 21/08/2025,96,58,0
22:43:37 21/08/2025,96,56,0
22:43:41 21/08/2025,96,56,1
22:43:45 21/08/2025,94,56,0
22:43:49 21/08/2025,94,56,3
22:43:53 21/08/2025,93,57,1
22:43:57 21/08/2025,94,58,0
22:44:01 21/08/2025,95,57,0
22:44:05 21/08/2025,96,56,1
22:44:09 21/08/2025,96,57,2
22:44:13 21/08/2025,96,60,0
22:44:17 21/08/2025,95,61,0
22:44:21 21/08/2025,94,60,0
22:44:25 21/08/2025,93,59,1
22:44:29 21/08/2025,92,59,0
22:44:33 21/08/2025,93,58,0
22:44:37 21/08/2025,95,56,0
22:44:41 21/08/2025,96,57,1
22:44:45 21/08/2025,96,60,0
22:44:49 21/08/2025,96,60,0
22:44:53 21/08/2025,95,59,0
22:44:57 21/08/2025,95,58,1
22:45:01 21/08/2025,95,60,0
22:45:05 21/08/2025,95,59,0
22:45:09 21/08/2025,96,57,0
22:45:13 21/08/2025,96,57,1
22:45:17 21/08/2025,95,59,0
22:45:21 21/08/2025,95,60,0
22:45:25 21/08/2025,95,58,1
22:45:29 21/08/2025,94,57,0
22:45:33 21/08/2025,93,58,0
22:45:37 21/08/2025,93,57,0
22:45:41 21/08/2025,94,57,1
22:45:45 21/08/2025,95,56,0
22:45:49 21/08/2025,94,56,0
22:45:53 21/08/2025,94,57,1
22:45:57 21/08/2025,94,57,2
22:46:01 21/08/2025,94,58,2
22:46:05 21/08/2025,94,58,0
22:46:09 21/08/2025,94,58,1
22:46:13 21/08/2025,95,58,0
22:46:17 21/08/2025,97,57,4
22:46:21 21/08/2025,97,56,1
22:46:25 21/08/2025,97,56,0
22:46:29 21/08/2025,95,59,2
22:46:33 21/08/2025,95,59,1
22:46:37 21/08/2025,95,57,1
22:46:41 21/08/2025,95,57,0
22:46:45 21/08/2025,95,57,0
22:46:49 21/08/2025,95,56,1
22:46:53 21/08/2025,95,57,1
22:46:57 21/08/2025,95,58,0
22:47:01 21/08/2025,95,58,1
22:47:05 21/08/2025,96,58,1
22:47:09 21/08/2025,95,58,1
22:47:13 21/08/2025,95,57,1
22:47:17 21/08/2025,95,57,0
22:47:21 21/08/2025,94,56,1
22:47:25 21/08/2025,94,56,1
22:47:29 21/08/2025,94,57,1
22:47:33 21/08/2025,95,58,1
22:47:37 21/08/2025,94,58,0
22:47:41 21/08/2025,96,58,0
22:47:45 21/08/2025,96,58,3
22:47:49 21/08/2025,95,57,1
22:47:53 21/08/2025,94,56,1
22:47:57 21/08/2025,94,55,1
22:48:01 21/08/2025,95,56,1
22:48:05 21/08/2025,94,58,0
22:48:09 21/08/2025,94,58,0
22:48:13 21/08/2025,94,58,1
22:48:17 21/08/2025,94,60,0
22:48:21 21/08/2025,94,60,0
22:48:25 21/08/2025,94,58,0
22:48:29 21/08/2025,94,57,1
22:48:33 21/08/2025,93,59,1
22:48:37 21/08/2025,94,61,0
22:48:41 21/08/2025,94,60,0
22:48:45 21/08/2025,94,59,1
22:48:49 21/08/2025,94,60,0
22:48:53 21/08/2025,94,60,0
22:48:57 21/08/2025,95,58,0
22:49:01 21/08/2025,96,58,0
22:49:05 21/08/2025,96,60,0
22:49:09 21/08/2025,96,60,0
22:49:13 21/08/2025,96,61,0
22:49:17 21/08/2025,96,60,0
22:49:21 21/08/2025,94,56,0
22:49:25 21/08/2025,94,55,1
22:49:29 21/08/2025,93,56,0
22:49:33 21/08/2025,93,58,0
22:49:37 21/08/2025,94,59,0
22:49:41 21/08/2025,96,60,0
22:49:45 21/08/2025,95,60,0
22:49:49 21/08/2025,93,60,1
22:49:53 21/08/2025,91,60,0
22:49:57 21/08/2025,93,58,0
22:50:01 21/08/2025,93,58,1
22:50:05 21/08/2025,96,58,1
22:50:09 21/08/2025,96,59,2
22:50:13 21/08/2025,96,59,1
22:50:17 21/08/2025,96,59,0
22:50:21 21/08/2025,96,61,0
22:50:25 21/08/2025,94,62,0
22:50:29 21/08/2025,95,60,0
22:50:33 21/08/2025,96,58,0
22:50:37 21/08/2025,96,58,0
22:50:41 21/08/2025,96,58,2
22:50:45 21/08/2025,95,61,0
22:50:49 21/08/2025,94,61,0
22:50:53 21/08/2025,93,61,1
22:50:57 21/08/2025,93,59,0
22:51:01 21/08/2025,94,57,0
22:51:05 21/08/2025,95,55,0
22:51:09 21/08/2025,96,54,0
22:51:13 21/08/2025,96,56,2
22:51:17 21/08/2025,96,59,0
22:51:21 21/08/2025,94,61,0
22:51:25 21/08/2025,93,61,0
22:51:29 21/08/2025,92,59,2
22:51:33 21/08/2025,92,59,1
22:51:37 21/08/2025,92,59,4
22:51:41 21/08/2025,94,59,0
22:51:45 21/08/2025,96,59,0
22:51:49 21/08/2025,97,58,1
22:51:53 21/08/2025,96,60,1
22:51:57 21/08/2025,96,61,0
22:52:01 21/08/2025,95,60,0
22:52:05 21/08/2025,95,55,0
22:52:09 21/08/2025,95,56,2
22:52:13 21/08/2025,96,58,0
22:52:17 21/08/2025,95,61,0
22:52:21 21/08/2025,95,62,2
22:52:25 21/08/2025,95,62,9
22:52:29 21/08/2025,95,62,1
22:52:33 21/08/2025,95,62,0
22:52:37 21/08/2025,95,63,0
22:52:41 21/08/2025,96,63,0
22:52:45 21/08/2025,96,64,0
22:52:49 21/08/2025,96,63,0
22:52:53 21/08/2025,95,64,0
22:52:57 21/08/2025,95,64,0
22:53:01 21/08/2025,95,63,0
22:53:05 21/08/2025,96,63,0
22:53:09 21/08/2025,96,64,0
22:53:13 21/08/2025,96,61,1
22:53:17 21/08/2025,96,60,0
22:53:21 21/08/2025,95,63,0
22:53:25 21/08/2025,95,62,0
22:53:29 21/08/2025,95,60,1
22:53:33 21/08/2025,95,58,0
22:53:37 21/08/2025,95,59,0
22:53:41 21/08/2025,94,59,1
22:53:45 21/08/2025,96,58,0
22:53:49 21/08/2025,96,56,0
22:53:53 21/08/2025,97,55,0
22:53:57 21/08/2025,97,56,0
22:54:01 21/08/2025,96,56,0
22:54:05 21/08/2025,96,56,0
22:54:09 21/08/2025,95,56,0
22:54:13 21/08/2025,95,55,1
22:54:17 21/08/2025,95,56,0
22:54:21 21/08/2025,95,56,0
22:54:25 21/08/2025,96,57,2
22:54:29 21/08/2025,96,58,0
22:54:33 21/08/2025,95,57,2
22:54:37 21/08/2025,95,59,0
22:54:41 21/08/2025,94,57,1
22:54:45 21/08/2025,96,55,0
22:54:49 21/08/2025,96,53,2
22:54:53 21/08/2025,96,55,0
22:54:57 21/08/2025,96,57,0
22:55:01 21/08/2025,96,58,3
22:55:05 21/08/2025,96,58,6
22:55:09 21/08/2025,96,58,0
22:55:13 21/08/2025,96,58,0
22:55:17 21/08/2025,96,59,1
22:55:21 21/08/2025,96,58,0
22:55:25 21/08/2025,96,57,0
22:55:29 21/08/2025,96,58,0
22:55:33 21/08/2025,95,59,1
22:55:37 21/08/2025,95,59,0
22:55:41 21/08/2025,95,57,0
22:55:45 21/08/2025,95,57,1
22:55:49 21/08/2025,95,57,0
22:55:53 21/08/2025,95,57,0
22:55:57 21/08/2025,95,57,0
22:56:01 21/08/2025,94,57,1
22:56:05 21/08/2025,93,55,0
22:56:09 21/08/2025,94,56,0
22:56:13 21/08/2025,96,55,0
22:56:17 21/08/2025,96,54,0
22:56:21 21/08/2025,96,55,0
22:56:25 21/08/2025,96,58,0
22:56:29 21/08/2025,95,58,0
22:56:33 21/08/2025,95,60,0
22:56:37 21/08/2025,95,59,0
22:56:41 21/08/2025,95,57,1
22:56:45 21/08/2025,95,55,0
22:56:49 21/08/2025,95,55,0
22:56:53 21/08/2025,95,55,1
22:56:57 21/08/2025,95,55,0
22:57:01 21/08/2025,96,56,0
22:57:05 21/08/2025,96,56,0
22:57:09 21/08/2025,96,55,0
22:57:13 21/08/2025,96,53,2
22:57:17 21/08/2025,96,55,0
22:57:21 21/08/2025,94,59,0
22:57:25 21/08/2025,93,56,1
22:57:29 21/08/2025,95,57,0
22:57:33 21/08/2025,96,57,0
22:57:37 21/08/2025,97,55,0
22:57:41 21/08/2025,97,54,0
22:57:45 21/08/2025,96,56,0
22:57:49 21/08/2025,94,59,0
22:57:53 21/08/2025,93,60,0
22:57:57 21/08/2025,93,59,0
22:58:01 21/08/2025,94,56,2
22:58:05 21/08/2025,96,56,0
22:58:09 21/08/2025,97,56,0
22:58:13 21/08/2025,97,55,0
22:58:17 21/08/2025,96,56,2
22:58:21 21/08/2025,95,60,0
22:58:25 21/08/2025,94,63,0
22:58:29 21/08/2025,94,61,0
22:58:33 21/08/2025,93,57,0
22:58:37 21/08/2025,95,56,1
22:58:41 21/08/2025,97,57,0
22:58:45 21/08/2025,97,58,1
22:58:49 21/08/2025,96,57,1
22:58:53 21/08/2025,96,58,1
22:58:57 21/08/2025,94,60,0
22:59:01 21/08/2025,95,59,0
22:59:05 21/08/2025,96,56,0
22:59:09 21/08/2025,97,53,0
22:59:13 21/08/2025,97,55,0
22:59:17 21/08/2025,97,58,0
22:59:21 21/08/2025,96,56,1
22:59:25 21/08/2025,95,55,0
22:59:29 21/08/2025,95,55,0
22:59:33 21/08/2025,96,57,1
22:59:37 21/08/2025,96,56,0
22:59:41 21/08/2025,97,54,0
22:59:45 21/08/2025,96,53,1
22:59:49 21/08/2025,96,57,1
22:59:53 21/08/2025,95,61,0
22:59:57 21/08/2025,94,63,0
23:00:01 21/08/2025,93,64,1
23:00:05 21/08/2025,92,61,0
23:00:09 21/08/2025,94,57,0
23:00:13 21/08/2025,96,56,0
23:00:17 21/08/2025,97,54,0
23:00:21 21/08/2025,97,53,1
23:00:25 21/08/2025,96,56,0
23:00:29 21/08/2025,96,58,1
23:00:33 21/08/2025,95,57,1
23:00:37 21/08/2025,95,55,0
23:00:41 21/08/2025,95,58,1
23:00:45 21/08/2025,95,60,0
23:00:49 21/08/2025,95,59,0
23:00:53 21/08/2025,95,57,0
23:00:57 21/08/2025,95,57,1
23:01:01 21/08/2025,95,59,0
23:01:05 21/08/2025,95,57,0
23:01:09 21/08/2025,94,56,2
23:01:13 21/08/2025,94,57,0
23:01:17 21/08/2025,94,57,0
23:01:21 21/08/2025,95,56,0
23:01:25 21/08/2025,96,55,0
23:01:29 21/08/2025,96,58,1
23:01:33 21/08/2025,96,60,0
23:01:37 21/08/2025,95,59,0
23:01:41 21/08/2025,94,57,0
23:01:45 21/08/2025,94,56,0
23:01:49 21/08/2025,94,55,1
23:01:53 21/08/2025,96,58,0
23:01:57 21/08/2025,96,60,0
23:02:01 21/08/2025,96,58,0
23:02:05 21/08/2025,95,56,1
23:02:09 21/08/2025,94,56,0
23:02:13 21/08/2025,94,59,1
23:02:17 21/08/2025,93,61,0
23:02:21 21/08/2025,93,62,0
23:02:25 21/08/2025,93,59,0
23:02:29 21/08/2025,94,56,0
23:02:33 21/08/2025,96,58,0
23:02:37 21/08/2025,97,59,1
23:02:41 21/08/2025,97,57,0
23:02:45 21/08/2025,97,56,0
23:02:49 21/08/2025,96,56,0
23:02:53 21/08/2025,95,58,1
23:02:57 21/08/2025,95,60,0
23:03:01 21/08/2025,96,59,0
23:03:05 21/08/2025,96,56,0
23:03:09 21/08/2025,96,55,1
23:03:13 21/08/2025,96,57,1
23:03:17 21/08/2025,95,60,0
23:03:21 21/08/2025,95,58,0
23:03:25 21/08/2025,95,55,0
23:03:29 21/08/2025,96,54,1
23:03:33 21/08/2025,96,54,2
23:03:37 21/08/2025,96,56,0
23:03:41 21/08/2025,96,60,0
23:03:45 21/08/2025,94,61,0
23:03:49 21/08/2025,93,59,0
23:03:53 21/08/2025,92,58,2
23:03:57 21/08/2025,94,59,0
23:04:01 21/08/2025,96,61,1
23:04:05 21/08/2025,97,59,0
23:04:09 21/08/2025,97,56,0
23:04:13 21/08/2025,97,53,1
23:04:17 21/08/2025,97,57,0
23:04:21 21/08/2025,96,60,0
23:04:25 21/08/2025,95,58,0
23:04:29 21/08/2025,95,56,1
23:04:33 21/08/2025,96,55,0
23:04:37 21/08/2025,96,54,0
23:04:41 21/08/2025,97,57,0
23:04:45 21/08/2025,96,59,0
23:04:49 21/08/2025,95,56,0
23:04:53 21/08/2025,92,56,0
23:04:57 21/08/2025,92,57,0
23:05:01 21/08/2025,93,59,0
23:05:05 21/08/2025,96,57,0
23:05:09 21/08/2025,96,55,0
23:05:13 21/08/2025,97,53,0
23:05:17 21/08/2025,97,55,1
23:05:21 21/08/2025,97,59,0
23:05:25 21/08/2025,96,59,0
23:05:29 21/08/2025,96,57,1
23:05:33 21/08/2025,95,56,0
23:05:37 21/08/2025,94,56,0
23:05:41 21/08/2025,95,57,1
23:05:45 21/08/2025,96,59,0
23:05:49 21/08/2025,95,60,0
23:05:53 21/08/2025,94,58,0
23:05:57 21/08/2025,92,57,0
23:06:01 21/08/2025,91,56,1
23:06:05 21/08/2025,93,58,1
23:06:09 21/08/2025,96,58,1
23:06:13 21/08/2025,97,55,1
23:06:17 21/08/2025,97,54,0
23:06:21 21/08/2025,97,55,1
23:06:25 21/08/2025,96,58,0
23:06:29 21/08/2025,96,60,0
23:06:33 21/08/2025,96,58,0
23:06:37 21/08/2025,96,56,0
23:06:41 21/08/2025,96,54,0
23:06:45 21/08/2025,96,54,1
23:06:49 21/08/2025,96,57,0
23:06:53 21/08/2025,95,60,1
23:06:57 21/08/2025,93,59,0
23:07:01 21/08/2025,92,58,0
23:07:05 21/08/2025,91,55,0
23:07:09 21/08/2025,93,55,1
23:07:13 21/08/2025,96,59,0
23:07:17 21/08/2025,97,58,0
23:07:21 21/08/2025,97,55,0
23:07:25 21/08/2025,97,54,0
23:07:29 21/08/2025,96,55,1
23:07:33 21/08/2025,96,59,1
23:07:37 21/08/2025,95,62,0
23:07:41 21/08/2025,95,61,0
23:07:45 21/08/2025,95,57,1
23:07:49 21/08/2025,96,55,0
23:07:53 21/08/2025,97,56,1
23:07:57 21/08/2025,97,58,0
23:08:01 21/08/2025,96,59,0
23:08:05 21/08/2025,94,59,0
23:08:09 21/08/2025,93,57,1
23:08:13 21/08/2025,93,55,0
23:08:17 21/08/2025,94,56,1
23:08:21 21/08/2025,96,59,0
23:08:25 21/08/2025,97,59,0
23:08:29 21/08/2025,97,56,0
23:08:33 21/08/2025,96,55,0
23:08:37 21/08/2025,94,55,0
23:08:41 21/08/2025,93,57,2
23:08:45 21/08/2025,94,60,0
23:08:49 21/08/2025,94,61,1
23:08:53 21/08/2025,94,61,0
23:08:57 21/08/2025,94,59,0
23:09:01 21/08/2025,95,56,0
23:09:05 21/08/2025,95,55,1
23:09:09 21/08/2025,97,57,0
23:09:13 21/08/2025,96,58,0
23:09:17 21/08/2025,96,57,0
23:09:21 21/08/2025,96,56,0
23:09:25 21/08/2025,95,56,0
23:09:29 21/08/2025,95,56,1
23:09:33 21/08/2025,95,59,0
23:09:37 21/08/2025,94,60,0
23:09:41 21/08/2025,93,59,0
23:09:45 21/08/2025,93,58,0
23:09:49 21/08/2025,93,57,1
23:09:53 21/08/2025,95,58,0
23:09:57 21/08/2025,96,58,0
23:10:01 21/08/2025,97,55,0
23:10:05 21/08/2025,97,54,0
23:10:09 21/08/2025,96,54,0
23:10:13 21/08/2025,95,55,1
23:10:17 21/08/2025,94,59,1
23:10:21 21/08/2025,94,60,3
23:10:25 21/08/2025,94,60,2
23:10:29 21/08/2025,93,63,0
23:10:33 21/08/2025,92,62,1
23:10:37 21/08/2025,93,59,0
23:10:41 21/08/2025,96,56,0
23:10:45 21/08/2025,98,55,0
23:10:49 21/08/2025,98,55,3
23:10:53 21/08/2025,97,56,0
23:10:57 21/08/2025,96,56,0
23:11:01 21/08/2025,96,55,0
23:11:05 21/08/2025,96,54,5
23:11:09 21/08/2025,96,54,8
23:11:13 21/08/2025,96,54,4
23:11:17 21/08/2025,97,54,0
23:11:21 21/08/2025,96,55,1
23:11:25 21/08/2025,96,54,0
23:11:29 21/08/2025,96,56,0
23:11:33 21/08/2025,96,58,0
23:11:37 21/08/2025,97,56,1
23:11:41 21/08/2025,97,54,1
23:11:45 21/08/2025,97,54,0
23:11:49 21/08/2025,96,55,0
23:11:53 21/08/2025,97,56,0
23:11:57 21/08/2025,96,57,1
23:12:01 21/08/2025,96,58,1
23:12:05 21/08/2025,94,56,0
23:12:09 21/08/2025,95,55,0
23:12:13 21/08/2025,95,54,0
23:12:17 21/08/2025,96,55,1
23:12:21 21/08/2025,97,56,0
23:12:25 21/08/2025,97,56,0
23:12:29 21/08/2025,97,54,0
23:12:33 21/08/2025,97,54,2
23:12:37 21/08/2025,96,56,0
23:12:41 21/08/2025,96,59,0
23:12:45 21/08/2025,95,58,0
23:12:49 21/08/2025,95,54,0
23:12:53 21/08/2025,95,51,1
23:12:57 21/08/2025,96,51,0
23:13:01 21/08/2025,97,52,1
23:13:05 21/08/2025,97,53,0
23:13:09 21/08/2025,96,62,0
23:13:13 21/08/2025,95,64,0
23:13:17 21/08/2025,90,64,0
23:13:21 21/08/2025,89,56,0
23:13:25 21/08/2025,93,55,1
23:13:29 21/08/2025,97,55,0
23:13:33 21/08/2025,98,54,0
23:13:37 21/08/2025,98,51,0
23:13:41 21/08/2025,97,54,1
23:13:45 21/08/2025,95,59,0
23:13:49 21/08/2025,93,64,1
23:13:53 21/08/2025,89,64,1
23:13:57 21/08/2025,87,59,0
23:14:01 21/08/2025,90,54,1
23:14:05 21/08/2025,96,53,0
23:14:09 21/08/2025,98,56,1
23:14:13 21/08/2025,98,56,1
23:14:17 21/08/2025,97,55,0
23:14:21 21/08/2025,96,56,0
23:14:25 21/08/2025,96,60,0
23:14:29 21/08/2025,96,59,1
23:14:33 21/08/2025,96,56,1
23:14:37 21/08/2025,96,52,1
23:14:41 21/08/2025,97,52,0
23:14:45 21/08/2025,97,53,1
23:14:49 21/08/2025,97,53,1
23:14:53 21/08/2025,97,53,7
23:14:57 21/08/2025,96,56,1
23:15:01 21/08/2025,93,60,1
23:15:05 21/08/2025,91,59,1
23:15:09 21/08/2025,94,55,0
23:15:13 21/08/2025,96,53,0
23:15:17 21/08/2025,96,53,1
23:15:21 21/08/2025,96,54,0
23:15:25 21/08/2025,96,55,1
23:15:29 21/08/2025,96,56,1
23:15:33 21/08/2025,96,56,0
23:15:37 21/08/2025,96,55,0
23:15:41 21/08/2025,96,55,0
23:15:45 21/08/2025,97,54,1
23:15:49 21/08/2025,97,54,1
23:15:53 21/08/2025,97,54,5
23:15:57 21/08/2025,97,54,0
23:16:01 21/08/2025,96,56,0
23:16:05 21/08/2025,96,56,2
23:16:09 21/08/2025,96,56,4
23:16:13 21/08/2025,96,59,25
23:16:17 21/08/2025,96,59,5
23:16:21 21/08/2025,96,59,5
23:16:25 21/08/2025,96,62,8
23:16:29 21/08/2025,96,62,8
23:16:33 21/08/2025,96,64,4
23:16:37 21/08/2025,96,64,1
23:16:41 21/08/2025,96,64,8
23:16:45 21/08/2025,96,64,8
23:16:49 21/08/2025,96,64,7
23:16:53 21/08/2025,96,64,7
23:16:57 21/08/2025,96,64,5
23:17:01 21/08/2025,96,64,6
23:17:05 21/08/2025,96,64,1
23:17:09 21/08/2025,96,64,1
23:17:13 21/08/2025,95,67,1
23:17:17 21/08/2025,95,73,0
23:17:21 21/08/2025,94,80,1
23:17:25 21/08/2025,94,81,1
23:17:29 21/08/2025,95,80,1
23:17:33 21/08/2025,95,80,3
23:17:37 21/08/2025,96,72,2
23:17:41 21/08/2025,96,72,2
23:17:45 21/08/2025,96,72,0
23:17:49 21/08/2025,96,67,2
23:17:53 21/08/2025,96,67,2
23:17:57 21/08/2025,96,67,3
23:18:01 21/08/2025,96,67,3
23:18:05 21/08/2025,96,67,1
23:18:09 21/08/2025,96,67,1
23:18:13 21/08/2025,95,67,1
23:18:17 21/08/2025,95,67,1
23:18:21 21/08/2025,95,67,2
23:18:25 21/08/2025,95,67,6
23:18:29 21/08/2025,95,67,8
23:18:33 21/08/2025,95,67,11
23:18:37 21/08/2025,94,67,1
23:18:41 21/08/2025,94,67,1
23:18:45 21/08/2025,94,67,0
23:18:49 21/08/2025,94,67,1
23:18:53 21/08/2025,94,67,1
23:18:57 21/08/2025,94,67,7
23:19:01 21/08/2025,94,67,4
23:19:05 21/08/2025,94,67,14
23:19:09 21/08/2025,94,67,2
23:19:13 21/08/2025,94,67,1
23:19:17 21/08/2025,94,67,7
23:19:21 21/08/2025,94,67,5
23:19:25 21/08/2025,94,67,9
23:19:29 21/08/2025,93,62,4
23:19:33 21/08/2025,93,62,10
23:19:37 21/08/2025,93,62,9
23:19:41 21/08/2025,93,62,8
23:19:45 21/08/2025,95,65,0
23:19:49 21/08/2025,96,66,0
23:19:53 21/08/2025,96,71,1
23:19:57 21/08/2025,96,73,0
23:20:01 21/08/2025,96,73,1
23:20:05 21/08/2025,96,76,1
23:20:09 21/08/2025,96,75,1
23:20:13 21/08/2025,96,75,13
23:20:17 21/08/2025,96,75,7
23:20:21 21/08/2025,96,75,3
23:20:25 21/08/2025,96,75,16
23:20:29 21/08/2025,96,75,2
23:20:33 21/08/2025,96,75,2
23:20:37 21/08/2025,96,75,2
23:20:41 21/08/2025,96,75,1
23:20:45 21/08/2025,96,75,3
23:20:49 21/08/2025,96,75,3
23:20:53 21/08/2025,95,75,2
23:20:57 21/08/2025,95,78,5
23:21:01 21/08/2025,95,78,10
23:21:05 21/08/2025,93,78,2
23:21:09 21/08/2025,92,73,8
23:21:13 21/08/2025,92,73,31
23:21:17 21/08/2025,92,73,3
23:21:21 21/08/2025,92,73,4
23:21:25 21/08/2025,92,73,4
23:21:29 21/08/2025,92,73,0
23:21:33 21/08/2025,92,73,0
23:21:37 21/08/2025,92,71,1
23:21:41 21/08/2025,92,71,11
23:21:45 21/08/2025,92,71,1
23:21:49 21/08/2025,91,70,5
23:21:53 21/08/2025,91,70,2
23:21:57 21/08/2025,91,70,2
23:22:01 21/08/2025,91,70,5
23:22:05 21/08/2025,91,70,6
23:22:09 21/08/2025,91,70,1
23:22:13 21/08/2025,91,70,1
23:22:17 21/08/2025,91,70,1
23:22:21 21/08/2025,91,70,4
23:22:25 21/08/2025,91,70,9
23:22:29 21/08/2025,91,70,0
23:22:33 21/08/2025,91,70,1
23:22:37 21/08/2025,91,70,0
23:22:41 21/08/2025,91,70,11
23:22:45 21/08/2025,92,72,4
23:22:49 21/08/2025,92,72,6
23:22:53 21/08/2025,92,72,1
23:22:57 21/08/2025,92,71,2
23:23:01 21/08/2025,92,71,6
23:23:05 21/08/2025,92,71,0
23:23:09 21/08/2025,92,71,1
23:23:13 21/08/2025,92,71,2
23:23:17 21/08/2025,94,66,0
23:23:21 21/08/2025,96,65,2
23:23:25 21/08/2025,96,65,0
23:23:29 21/08/2025,97,71,1
23:23:33 21/08/2025,97,71,0
23:23:37 21/08/2025,97,71,2
23:23:41 21/08/2025,97,71,4
23:23:45 21/08/2025,97,71,7
23:23:49 21/08/2025,97,71,2
23:23:53 21/08/2025,97,71,4
23:23:57 21/08/2025,97,71,1
23:24:01 21/08/2025,96,67,0
23:24:05 21/08/2025,96,66,3
23:24:09 21/08/2025,96,66,5
23:24:13 21/08/2025,95,66,11
23:24:17 21/08/2025,95,66,5
23:24:21 21/08/2025,95,60,1
23:24:25 21/08/2025,94,64,4
23:24:29 21/08/2025,94,66,4
23:24:33 21/08/2025,94,66,2
23:24:37 21/08/2025,94,66,5
23:24:41 21/08/2025,94,66,2
23:24:45 21/08/2025,93,65,0
23:24:49 21/08/2025,93,65,0
23:24:53 21/08/2025,93,65,1
23:24:57 21/08/2025,93,65,4
23:25:01 21/08/2025,93,65,6
23:25:05 21/08/2025,93,65,4
23:25:09 21/08/2025,93,65,2
23:25:13 21/08/2025,93,65,2
23:25:17 21/08/2025,93,65,5
23:25:21 21/08/2025,93,65,1
23:25:25 21/08/2025,93,64,1
23:25:29 21/08/2025,92,62,1
23:25:33 21/08/2025,92,62,7
23:25:37 21/08/2025,92,62,1
23:25:41 21/08/2025,93,62,0
23:25:45 21/08/2025,97,63,0
23:25:49 21/08/2025,99,63,1
23:25:53 21/08/2025,99,63,1
23:25:57 21/08/2025,99,63,1
23:26:01 21/08/2025,99,63,1
23:26:05 21/08/2025,99,63,3
23:26:09 21/08/2025,99,63,3
23:26:13 21/08/2025,99,63,0
23:26:17 21/08/2025,99,63,0
23:26:21 21/08/2025,99,64,0
23:26:25 21/08/2025,98,67,0
23:26:29 21/08/2025,98,67,1
23:26:33 21/08/2025,98,68,2
23:26:37 21/08/2025,98,68,3
23:26:41 21/08/2025,98,68,7
23:26:45 21/08/2025,98,68,7
23:26:49 21/08/2025,98,68,4
23:26:53 21/08/2025,98,68,0
23:26:57 21/08/2025,98,68,0
23:27:01 21/08/2025,98,68,11
23:27:05 21/08/2025,98,68,1
23:27:09 21/08/2025,98,68,0
23:27:13 21/08/2025,98,68,14
23:27:17 21/08/2025,98,68,9
23:27:21 21/08/2025,98,68,1
23:27:25 21/08/2025,98,68,3
23:27:29 21/08/2025,98,68,0
23:27:33 21/08/2025,98,68,3
23:27:37 21/08/2025,98,68,1
23:27:41 21/08/2025,98,68,2
23:27:45 21/08/2025,98,68,1
23:27:49 21/08/2025,98,68,1
23:27:53 21/08/2025,98,68,0
23:27:57 21/08/2025,98,68,1
23:28:01 21/08/2025,98,68,7
23:28:05 21/08/2025,98,68,1
23:28:09 21/08/2025,98,68,1
23:28:13 21/08/2025,97,67,3
23:28:17 21/08/2025,97,67,1
23:28:21 21/08/2025,97,67,1
23:28:25 21/08/2025,97,67,0
