Timp,Nivel de oxigen,Puls cardiac,Mişcare
22:56:46 15/10/2025,88,74,1
22:56:50 15/10/2025,87,81,0
22:56:54 15/10/2025,85,85,0
22:56:58 15/10/2025,87,80,1
22:57:02 15/10/2025,90,78,0
22:57:06 15/10/2025,92,79,0
22:57:10 15/10/2025,93,79,0
22:57:14 15/10/2025,93,79,1
22:57:18 15/10/2025,94,80,0
22:57:22 15/10/2025,94,80,0
22:57:26 15/10/2025,92,78,1
22:57:30 15/10/2025,93,76,0
22:57:34 15/10/2025,93,77,0
22:57:38 15/10/2025,93,76,0
22:57:42 15/10/2025,93,77,0
22:57:46 15/10/2025,93,77,0
22:57:50 15/10/2025,93,80,1
22:57:54 15/10/2025,93,81,1
22:57:58 15/10/2025,94,81,1
22:58:02 15/10/2025,93,81,0
22:58:06 15/10/2025,93,80,1
22:58:10 15/10/2025,93,80,0
22:58:14 15/10/2025,93,81,1
22:58:18 15/10/2025,93,80,0
22:58:22 15/10/2025,93,79,1
22:58:26 15/10/2025,92,80,1
22:58:30 15/10/2025,91,82,1
22:58:34 15/10/2025,90,82,1
22:58:38 15/10/2025,91,82,1
22:58:42 15/10/2025,92,82,1
22:58:46 15/10/2025,91,83,0
22:58:50 15/10/2025,92,84,1
22:58:54 15/10/2025,92,84,14
22:58:58 15/10/2025,92,84,1
22:59:02 15/10/2025,92,84,2
22:59:06 15/10/2025,92,84,0
22:59:10 15/10/2025,92,88,0
22:59:14 15/10/2025,93,86,0
22:59:18 15/10/2025,93,79,0
22:59:22 15/10/2025,93,74,0
22:59:26 15/10/2025,93,70,0
22:59:30 15/10/2025,93,67,0
22:59:34 15/10/2025,93,64,0
22:59:38 15/10/2025,93,64,4
22:59:42 15/10/2025,93,64,1
22:59:46 15/10/2025,93,65,0
22:59:50 15/10/2025,92,71,0
22:59:54 15/10/2025,92,78,0
22:59:58 15/10/2025,92,78,0
23:00:02 15/10/2025,92,77,0
23:00:06 15/10/2025,91,79,0
23:00:10 15/10/2025,91,81,0
23:00:14 15/10/2025,90,81,0
23:00:18 15/10/2025,90,79,0
23:00:22 15/10/2025,91,78,0
23:00:26 15/10/2025,91,76,0
23:00:30 15/10/2025,91,75,0
23:00:34 15/10/2025,90,75,0
23:00:38 15/10/2025,89,76,0
23:00:42 15/10/2025,88,77,0
23:00:46 15/10/2025,87,77,0
23:00:50 15/10/2025,87,77,0
23:00:54 15/10/2025,88,78,0
23:00:58 15/10/2025,88,79,0
23:01:02 15/10/2025,88,79,0
23:01:06 15/10/2025,89,78,0
23:01:10 15/10/2025,89,77,0
23:01:14 15/10/2025,89,75,0
23:01:18 15/10/2025,89,75,0
23:01:22 15/10/2025,89,75,0
23:01:26 15/10/2025,88,75,0
23:01:30 15/10/2025,88,76,0
23:01:34 15/10/2025,87,77,0
23:01:38 15/10/2025,87,77,0
23:01:42 15/10/2025,87,76,0
23:01:46 15/10/2025,87,74,0
23:01:50 15/10/2025,87,74,0
23:01:54 15/10/2025,87,75,0
23:01:58 15/10/2025,87,75,0
23:02:02 15/10/2025,87,74,0
23:02:06 15/10/2025,87,76,0
23:02:10 15/10/2025,87,77,0
23:02:14 15/10/2025,87,77,0
23:02:18 15/10/2025,87,77,0
23:02:22 15/10/2025,87,76,0
23:02:26 15/10/2025,87,75,0
23:02:30 15/10/2025,86,76,0
23:02:34 15/10/2025,85,77,0
23:02:38 15/10/2025,84,77,0
23:02:42 15/10/2025,84,77,0
23:02:46 15/10/2025,85,76,0
23:02:50 15/10/2025,86,75,0
23:02:54 15/10/2025,87,75,0
23:02:58 15/10/2025,87,75,0
23:03:02 15/10/2025,87,75,0
23:03:06 15/10/2025,86,75,0
23:03:10 15/10/2025,86,77,0
23:03:14 15/10/2025,86,76,0
23:03:18 15/10/2025,86,74,0
23:03:22 15/10/2025,87,73,0
23:03:26 15/10/2025,87,73,0
23:03:30 15/10/2025,87,74,0
23:03:34 15/10/2025,87,74,0
23:03:38 15/10/2025,86,71,0
23:03:42 15/10/2025,86,70,0
23:03:46 15/10/2025,86,74,0
23:03:50 15/10/2025,86,76,0
23:03:54 15/10/2025,86,74,0
23:03:58 15/10/2025,86,72,0
23:04:02 15/10/2025,86,72,0
23:04:06 15/10/2025,86,75,0
23:04:10 15/10/2025,85,74,0
23:04:14 15/10/2025,85,74,0
23:04:18 15/10/2025,85,73,0
23:04:22 15/10/2025,85,73,0
23:04:26 15/10/2025,85,73,0
23:04:30 15/10/2025,86,74,0
23:04:34 15/10/2025,86,78,0
23:04:38 15/10/2025,86,77,0
23:04:42 15/10/2025,86,74,0
23:04:46 15/10/2025,86,73,0
23:04:50 15/10/2025,86,73,0
23:04:54 15/10/2025,86,74,0
23:04:58 15/10/2025,86,73,0
23:05:02 15/10/2025,86,73,0
23:05:06 15/10/2025,86,74,0
23:05:10 15/10/2025,86,73,0
23:05:14 15/10/2025,86,71,0
23:05:18 15/10/2025,86,72,0
23:05:22 15/10/2025,87,73,0
23:05:26 15/10/2025,87,73,0
23:05:30 15/10/2025,87,74,0
23:05:34 15/10/2025,87,74,0
23:05:38 15/10/2025,87,73,0
23:05:42 15/10/2025,87,73,0
23:05:46 15/10/2025,87,73,0
23:05:50 15/10/2025,87,73,0
23:05:54 15/10/2025,86,73,0
23:05:58 15/10/2025,86,74,0
23:06:02 15/10/2025,87,75,0
23:06:06 15/10/2025,87,72,0
23:06:10 15/10/2025,87,71,0
23:06:14 15/10/2025,87,71,0
23:06:18 15/10/2025,86,74,0
23:06:22 15/10/2025,87,77,0
23:06:26 15/10/2025,87,78,0
23:06:30 15/10/2025,88,80,0
23:06:34 15/10/2025,88,77,0
23:06:38 15/10/2025,88,70,0
23:06:42 15/10/2025,90,69,0
23:06:46 15/10/2025,90,71,6
23:06:50 15/10/2025,90,75,0
23:06:54 15/10/2025,89,80,0
23:06:58 15/10/2025,90,76,0
23:07:02 15/10/2025,93,72,1
23:07:06 15/10/2025,93,72,1
23:07:10 15/10/2025,92,71,1
23:07:14 15/10/2025,91,70,0
23:07:18 15/10/2025,90,70,0
23:07:22 15/10/2025,90,72,0
23:07:26 15/10/2025,89,74,0
23:07:30 15/10/2025,89,74,1
23:07:34 15/10/2025,88,74,0
23:07:38 15/10/2025,88,74,0
23:07:42 15/10/2025,87,74,0
23:07:46 15/10/2025,88,75,0
23:07:50 15/10/2025,89,75,0
23:07:54 15/10/2025,89,72,0
23:07:58 15/10/2025,89,70,0
23:08:02 15/10/2025,90,73,0
23:08:06 15/10/2025,90,74,0
23:08:10 15/10/2025,89,73,0
23:08:14 15/10/2025,89,72,0
23:08:18 15/10/2025,89,71,0
23:08:22 15/10/2025,89,70,0
23:08:26 15/10/2025,88,69,0
23:08:30 15/10/2025,87,69,1
23:08:34 15/10/2025,87,71,0
23:08:38 15/10/2025,86,74,0
23:08:42 15/10/2025,86,74,0
23:08:46 15/10/2025,86,71,0
23:08:50 15/10/2025,87,71,1
23:08:54 15/10/2025,87,73,0
23:08:58 15/10/2025,87,73,0
23:09:02 15/10/2025,87,70,0
23:09:06 15/10/2025,87,71,0
23:09:10 15/10/2025,87,72,0
23:09:14 15/10/2025,86,71,0
23:09:18 15/10/2025,86,71,1
23:09:22 15/10/2025,85,73,0
23:09:26 15/10/2025,86,75,0
23:09:30 15/10/2025,86,72,1
23:09:34 15/10/2025,86,70,0
23:09:38 15/10/2025,86,70,0
23:09:42 15/10/2025,87,70,1
23:09:46 15/10/2025,86,70,0
23:09:50 15/10/2025,86,70,1
23:09:54 15/10/2025,86,70,1
23:09:58 15/10/2025,86,70,0
23:10:02 15/10/2025,86,70,1
23:10:06 15/10/2025,86,71,0
23:10:10 15/10/2025,86,71,1
23:10:14 15/10/2025,87,71,1
23:10:18 15/10/2025,87,72,0
23:10:22 15/10/2025,87,71,0
23:10:26 15/10/2025,87,70,0
23:10:30 15/10/2025,86,70,0
23:10:34 15/10/2025,86,73,0
23:10:38 15/10/2025,87,75,1
23:10:42 15/10/2025,87,73,1
23:10:46 15/10/2025,87,70,1
23:10:50 15/10/2025,87,69,1
23:10:54 15/10/2025,88,69,0
23:10:58 15/10/2025,87,70,0
23:11:02 15/10/2025,87,70,1
23:11:06 15/10/2025,87,70,0
23:11:10 15/10/2025,86,71,0
23:11:14 15/10/2025,86,72,0
23:11:18 15/10/2025,86,72,0
23:11:22 15/10/2025,86,72,0
23:11:26 15/10/2025,86,70,0
23:11:30 15/10/2025,86,69,1
23:11:34 15/10/2025,87,70,1
23:11:38 15/10/2025,87,74,1
23:11:42 15/10/2025,87,75,0
23:11:46 15/10/2025,88,70,0
23:11:50 15/10/2025,88,68,1
23:11:54 15/10/2025,89,69,0
23:11:58 15/10/2025,89,69,1
23:12:02 15/10/2025,89,69,1
23:12:06 15/10/2025,88,73,1
23:12:10 15/10/2025,88,75,0
23:12:14 15/10/2025,87,73,1
23:12:18 15/10/2025,87,70,0
23:12:22 15/10/2025,88,69,0
23:12:26 15/10/2025,88,69,0
23:12:30 15/10/2025,88,70,1
23:12:34 15/10/2025,87,70,0
23:12:38 15/10/2025,88,70,0
23:12:42 15/10/2025,88,67,0
23:12:46 15/10/2025,88,67,0
23:12:50 15/10/2025,88,69,0
23:12:54 15/10/2025,88,72,1
23:12:58 15/10/2025,88,73,0
23:13:02 15/10/2025,88,71,0
23:13:06 15/10/2025,88,69,1
23:13:10 15/10/2025,89,72,0
23:13:14 15/10/2025,89,76,0
23:13:18 15/10/2025,89,75,1
23:13:22 15/10/2025,89,70,0
23:13:26 15/10/2025,89,68,0
23:13:30 15/10/2025,89,68,0
23:13:34 15/10/2025,89,69,1
23:13:38 15/10/2025,90,69,0
23:13:42 15/10/2025,89,70,0
23:13:46 15/10/2025,88,71,0
23:13:50 15/10/2025,86,70,0
23:13:54 15/10/2025,85,69,0
23:13:58 15/10/2025,84,69,1
23:14:02 15/10/2025,84,69,0
23:14:06 15/10/2025,85,69,0
23:14:10 15/10/2025,86,71,0
23:14:14 15/10/2025,86,73,0
23:14:18 15/10/2025,86,72,1
23:14:22 15/10/2025,85,69,0
23:14:26 15/10/2025,85,69,0
23:14:30 15/10/2025,85,70,0
23:14:34 15/10/2025,84,73,1
23:14:38 15/10/2025,84,72,1
23:14:42 15/10/2025,84,70,1
23:14:46 15/10/2025,84,70,0
23:14:50 15/10/2025,86,70,0
23:14:54 15/10/2025,86,69,1
23:14:58 15/10/2025,86,70,0
23:15:02 15/10/2025,86,70,0
23:15:06 15/10/2025,86,68,0
23:15:10 15/10/2025,87,65,0
23:15:14 15/10/2025,86,65,1
23:15:18 15/10/2025,84,67,1
23:15:22 15/10/2025,80,72,1
23:15:26 15/10/2025,76,76,1
23:15:30 15/10/2025,73,78,0
23:15:34 15/10/2025,73,77,1
23:15:38 15/10/2025,76,77,0
23:15:42 15/10/2025,79,77,1
23:15:46 15/10/2025,80,77,0
23:15:50 15/10/2025,80,77,0
23:15:54 15/10/2025,80,77,1
23:15:58 15/10/2025,80,76,1
23:16:02 15/10/2025,80,75,0
23:16:06 15/10/2025,79,75,0
23:16:10 15/10/2025,80,74,0
23:16:14 15/10/2025,81,74,1
23:16:18 15/10/2025,81,76,0
23:16:22 15/10/2025,80,77,0
23:16:26 15/10/2025,79,78,1
23:16:30 15/10/2025,78,78,0
23:16:34 15/10/2025,78,77,0
23:16:38 15/10/2025,80,74,1
23:16:42 15/10/2025,80,73,1
23:16:46 15/10/2025,80,75,0
23:16:50 15/10/2025,79,77,1
23:16:54 15/10/2025,76,79,1
23:16:58 15/10/2025,74,80,0
23:17:02 15/10/2025,75,80,0
23:17:06 15/10/2025,76,76,0
23:17:10 15/10/2025,78,74,1
23:17:14 15/10/2025,79,75,0
23:17:18 15/10/2025,77,75,0
23:17:22 15/10/2025,74,76,0
23:17:26 15/10/2025,68,79,1
23:17:30 15/10/2025,65,81,0
23:17:34 15/10/2025,61,82,0
23:17:38 15/10/2025,--,83,0
23:17:42 15/10/2025,--,84,0
23:17:46 15/10/2025,--,85,0
23:17:50 15/10/2025,--,86,0
23:17:54 15/10/2025,--,88,1
23:17:58 15/10/2025,--,90,0
23:18:02 15/10/2025,--,89,0
23:18:06 15/10/2025,66,89,0
23:18:10 15/10/2025,70,91,0
23:18:14 15/10/2025,73,90,0
23:18:18 15/10/2025,76,84,1
23:18:22 15/10/2025,81,79,0
23:18:26 15/10/2025,88,76,1
23:18:30 15/10/2025,91,76,0
23:18:34 15/10/2025,91,77,0
23:18:38 15/10/2025,87,79,0
23:18:42 15/10/2025,80,79,1
23:18:46 15/10/2025,71,80,0
23:18:50 15/10/2025,64,79,1
23:18:54 15/10/2025,--,79,0
23:18:58 15/10/2025,--,80,0
23:19:02 15/10/2025,--,81,0
23:19:06 15/10/2025,--,81,0
23:19:10 15/10/2025,--,81,0
23:19:14 15/10/2025,--,81,0
23:19:18 15/10/2025,--,81,0
23:19:22 15/10/2025,--,82,0
23:19:26 15/10/2025,61,85,0
23:19:30 15/10/2025,75,86,0
23:19:34 15/10/2025,80,85,0
23:19:38 15/10/2025,83,84,0
23:19:42 15/10/2025,85,84,0
23:19:46 15/10/2025,86,82,0
23:19:50 15/10/2025,87,78,0
23:19:54 15/10/2025,89,76,0
23:19:58 15/10/2025,89,75,0
23:20:02 15/10/2025,88,75,0
23:20:06 15/10/2025,85,74,0
23:20:10 15/10/2025,82,74,0
23:20:14 15/10/2025,78,76,0
23:20:18 15/10/2025,73,79,0
23:20:22 15/10/2025,69,81,0
23:20:26 15/10/2025,68,81,0
23:20:30 15/10/2025,73,80,0
23:20:34 15/10/2025,77,80,1
23:20:38 15/10/2025,79,79,0
23:20:42 15/10/2025,82,76,0
23:20:46 15/10/2025,85,76,0
23:20:50 15/10/2025,87,77,0
23:20:54 15/10/2025,87,77,0
23:20:58 15/10/2025,82,76,0
23:21:02 15/10/2025,75,78,0
23:21:06 15/10/2025,68,80,0
23:21:10 15/10/2025,64,80,0
23:21:14 15/10/2025,--,79,0
23:21:18 15/10/2025,--,79,0
23:21:22 15/10/2025,--,81,1
23:21:26 15/10/2025,--,81,0
23:21:30 15/10/2025,--,81,0
23:21:34 15/10/2025,--,81,0
23:21:38 15/10/2025,--,81,0
23:21:42 15/10/2025,--,81,0
23:21:46 15/10/2025,--,81,1
23:21:50 15/10/2025,--,81,0
23:21:54 15/10/2025,--,81,0
23:21:58 15/10/2025,--,81,0
23:22:02 15/10/2025,--,81,0
23:22:06 15/10/2025,--,82,0
23:22:10 15/10/2025,61,85,0
23:22:14 15/10/2025,71,86,0
23:22:18 15/10/2025,69,84,0
23:22:22 15/10/2025,61,83,0
23:22:26 15/10/2025,61,83,0
23:22:30 15/10/2025,61,83,9
23:22:34 15/10/2025,61,83,0
23:22:38 15/10/2025,61,83,0
23:22:42 15/10/2025,61,83,0
23:22:46 15/10/2025,64,81,0
23:22:50 15/10/2025,70,80,0
23:22:54 15/10/2025,70,80,1
23:22:58 15/10/2025,73,81,0
23:23:02 15/10/2025,84,80,0
23:23:06 15/10/2025,89,77,0
23:23:10 15/10/2025,91,73,0
23:23:14 15/10/2025,92,73,0
23:23:18 15/10/2025,93,75,0
23:23:22 15/10/2025,92,75,0
23:23:26 15/10/2025,90,77,0
23:23:30 15/10/2025,88,78,0
23:23:34 15/10/2025,86,78,0
23:23:38 15/10/2025,85,79,0
23:23:42 15/10/2025,84,79,0
23:23:46 15/10/2025,83,79,0
23:23:50 15/10/2025,83,78,0
23:23:54 15/10/2025,84,76,0
23:23:58 15/10/2025,85,75,0
23:24:02 15/10/2025,85,77,0
23:24:06 15/10/2025,84,78,0
23:24:10 15/10/2025,82,78,0
23:24:14 15/10/2025,81,79,0
23:24:18 15/10/2025,79,79,0
23:24:22 15/10/2025,77,80,0
23:24:26 15/10/2025,77,82,0
23:24:30 15/10/2025,77,84,0
23:24:34 15/10/2025,76,82,0
23:24:38 15/10/2025,80,81,0
23:24:42 15/10/2025,84,82,0
23:24:46 15/10/2025,86,83,0
23:24:50 15/10/2025,87,81,0
23:24:54 15/10/2025,88,79,0
23:24:58 15/10/2025,89,78,0
23:25:02 15/10/2025,90,77,0
23:25:06 15/10/2025,90,75,0
23:25:10 15/10/2025,90,74,0
23:25:14 15/10/2025,89,75,0
23:25:18 15/10/2025,88,77,0
23:25:22 15/10/2025,87,76,0
23:25:26 15/10/2025,86,75,0
23:25:30 15/10/2025,86,75,0
23:25:34 15/10/2025,85,76,0
23:25:38 15/10/2025,84,76,0
23:25:42 15/10/2025,83,76,0
23:25:46 15/10/2025,82,77,0
23:25:50 15/10/2025,81,77,0
23:25:54 15/10/2025,81,77,0
23:25:58 15/10/2025,80,78,0
23:26:02 15/10/2025,81,78,0
23:26:06 15/10/2025,81,77,0
23:26:10 15/10/2025,81,77,0
23:26:14 15/10/2025,81,77,0
23:26:18 15/10/2025,80,77,0
23:26:22 15/10/2025,79,77,0
23:26:26 15/10/2025,79,78,0
23:26:30 15/10/2025,77,79,0
23:26:34 15/10/2025,77,78,0
23:26:38 15/10/2025,77,78,0
23:26:42 15/10/2025,77,78,0
23:26:46 15/10/2025,76,80,0
23:26:50 15/10/2025,76,81,0
23:26:54 15/10/2025,76,82,0
23:26:58 15/10/2025,76,80,0
23:27:02 15/10/2025,76,79,0
23:27:06 15/10/2025,77,79,0
23:27:10 15/10/2025,78,80,0
23:27:14 15/10/2025,77,82,0
23:27:18 15/10/2025,75,83,0
23:27:22 15/10/2025,73,84,0
23:27:26 15/10/2025,73,83,0
23:27:30 15/10/2025,76,81,0
23:27:34 15/10/2025,82,81,0
23:27:38 15/10/2025,85,80,0
23:27:42 15/10/2025,86,78,0
23:27:46 15/10/2025,87,76,0
23:27:50 15/10/2025,87,76,0
23:27:54 15/10/2025,86,76,0
23:27:58 15/10/2025,85,77,0
23:28:02 15/10/2025,82,76,0
23:28:06 15/10/2025,81,76,0
23:28:10 15/10/2025,79,75,0
23:28:14 15/10/2025,78,76,0
23:28:18 15/10/2025,77,78,0
23:28:22 15/10/2025,76,78,0
23:28:26 15/10/2025,76,78,0
23:28:30 15/10/2025,75,78,0
23:28:34 15/10/2025,75,78,0
23:28:38 15/10/2025,75,78,0
23:28:42 15/10/2025,75,78,0
23:28:46 15/10/2025,75,79,0
23:28:50 15/10/2025,74,79,0
23:28:54 15/10/2025,74,80,0
23:28:58 15/10/2025,73,80,0
23:29:02 15/10/2025,72,79,0
23:29:06 15/10/2025,70,79,0
23:29:10 15/10/2025,69,81,0
23:29:14 15/10/2025,69,82,0
23:29:18 15/10/2025,69,82,0
23:29:22 15/10/2025,69,83,0
23:29:26 15/10/2025,68,83,0
23:29:30 15/10/2025,68,83,0
23:29:34 15/10/2025,68,84,0
23:29:38 15/10/2025,67,85,0
23:29:42 15/10/2025,66,84,0
23:29:46 15/10/2025,66,84,0
23:29:50 15/10/2025,66,84,0
23:29:54 15/10/2025,65,85,0
23:29:58 15/10/2025,64,87,0
23:30:02 15/10/2025,63,89,0
23:30:06 15/10/2025,63,89,0
23:30:10 15/10/2025,65,85,0
23:30:14 15/10/2025,76,81,0
23:30:18 15/10/2025,86,80,0
23:30:22 15/10/2025,90,79,0
23:30:26 15/10/2025,90,80,0
23:30:30 15/10/2025,89,81,0
23:30:34 15/10/2025,88,80,0
23:30:38 15/10/2025,87,79,0
23:30:42 15/10/2025,88,77,0
23:30:46 15/10/2025,89,76,0
23:30:50 15/10/2025,90,75,0
23:30:54 15/10/2025,89,75,0
23:30:58 15/10/2025,89,76,0
23:31:02 15/10/2025,87,76,0
23:31:06 15/10/2025,84,76,0
23:31:10 15/10/2025,80,75,0
23:31:14 15/10/2025,78,76,0
23:31:18 15/10/2025,75,78,0
23:31:22 15/10/2025,72,78,0
23:31:26 15/10/2025,71,79,0
23:31:30 15/10/2025,70,79,0
23:31:34 15/10/2025,69,79,0
23:31:38 15/10/2025,68,81,0
23:31:42 15/10/2025,67,82,0
23:31:46 15/10/2025,66,82,0
23:31:50 15/10/2025,65,83,0
23:31:54 15/10/2025,65,83,0
23:31:58 15/10/2025,66,83,0
23:32:02 15/10/2025,65,83,0
23:32:06 15/10/2025,64,83,0
23:32:10 15/10/2025,64,84,0
23:32:14 15/10/2025,61,84,0
23:32:18 15/10/2025,--,85,0
23:32:22 15/10/2025,--,87,0
23:32:26 15/10/2025,--,87,0
23:32:30 15/10/2025,--,87,0
23:32:34 15/10/2025,--,88,0
23:32:38 15/10/2025,--,87,0
23:32:42 15/10/2025,--,87,0
23:32:46 15/10/2025,--,86,0
23:32:50 15/10/2025,--,88,0
23:32:54 15/10/2025,--,90,0
23:32:58 15/10/2025,--,92,0
23:33:02 15/10/2025,--,93,0
23:33:06 15/10/2025,--,88,0
23:33:10 15/10/2025,65,84,0
23:33:14 15/10/2025,80,82,0
23:33:18 15/10/2025,88,81,0
23:33:22 15/10/2025,90,79,0
23:33:26 15/10/2025,90,78,0
23:33:30 15/10/2025,89,78,0
23:33:34 15/10/2025,87,78,0
23:33:38 15/10/2025,83,79,0
23:33:42 15/10/2025,80,82,0
23:33:46 15/10/2025,78,83,0
23:33:50 15/10/2025,77,80,0
23:33:54 15/10/2025,80,75,0
23:33:58 15/10/2025,86,74,0
23:34:02 15/10/2025,89,74,0
23:34:06 15/10/2025,92,74,0
23:34:10 15/10/2025,93,75,0
23:34:14 15/10/2025,92,76,0
23:34:18 15/10/2025,91,77,0
23:34:22 15/10/2025,90,77,0
23:34:26 15/10/2025,88,77,0
23:34:30 15/10/2025,88,77,0
23:34:34 15/10/2025,88,77,0
23:34:38 15/10/2025,88,77,0
23:34:42 15/10/2025,88,76,0
23:34:46 15/10/2025,89,75,0
23:34:50 15/10/2025,89,75,0
23:34:54 15/10/2025,89,76,0
23:34:58 15/10/2025,87,77,0
23:35:02 15/10/2025,85,79,0
23:35:06 15/10/2025,84,80,0
23:35:10 15/10/2025,84,82,0
23:35:14 15/10/2025,85,82,0
23:35:18 15/10/2025,86,81,0
23:35:22 15/10/2025,87,78,0
23:35:26 15/10/2025,88,78,0
23:35:30 15/10/2025,88,77,0
23:35:34 15/10/2025,90,77,0
23:35:38 15/10/2025,91,76,0
23:35:42 15/10/2025,91,77,0
23:35:46 15/10/2025,91,79,0
23:35:50 15/10/2025,91,79,0
23:35:54 15/10/2025,91,77,0
23:35:58 15/10/2025,91,76,0
23:36:02 15/10/2025,91,73,0
23:36:06 15/10/2025,91,72,0
23:36:10 15/10/2025,91,74,0
23:36:14 15/10/2025,91,75,0
23:36:18 15/10/2025,91,75,0
23:36:22 15/10/2025,91,73,0
23:36:26 15/10/2025,91,72,0
23:36:30 15/10/2025,91,73,0
23:36:34 15/10/2025,90,74,0
23:36:38 15/10/2025,90,73,0
23:36:42 15/10/2025,90,73,0
23:36:46 15/10/2025,89,74,0
23:36:50 15/10/2025,87,75,0
23:36:54 15/10/2025,85,74,0
23:36:58 15/10/2025,84,74,0
23:37:02 15/10/2025,83,74,0
23:37:06 15/10/2025,84,73,0
23:37:10 15/10/2025,84,74,0
23:37:14 15/10/2025,83,73,0
23:37:18 15/10/2025,83,71,0
23:37:22 15/10/2025,83,70,0
23:37:26 15/10/2025,82,72,0
23:37:30 15/10/2025,81,73,0
23:37:34 15/10/2025,80,74,0
23:37:38 15/10/2025,80,75,0
23:37:42 15/10/2025,79,75,0
23:37:46 15/10/2025,78,75,0
23:37:50 15/10/2025,77,75,0
23:37:54 15/10/2025,76,75,0
23:37:58 15/10/2025,74,76,0
23:38:02 15/10/2025,73,76,0
23:38:06 15/10/2025,73,77,0
23:38:10 15/10/2025,71,78,0
23:38:14 15/10/2025,70,79,0
23:38:18 15/10/2025,68,79,0
23:38:22 15/10/2025,67,79,0
23:38:26 15/10/2025,66,79,0
23:38:30 15/10/2025,65,80,0
23:38:34 15/10/2025,64,80,4
23:38:38 15/10/2025,64,82,4
23:38:42 15/10/2025,64,88,0
23:38:46 15/10/2025,64,91,0
23:38:50 15/10/2025,74,84,0
23:38:54 15/10/2025,87,79,0
23:38:58 15/10/2025,92,76,0
23:39:02 15/10/2025,93,74,0
23:39:06 15/10/2025,92,70,0
23:39:10 15/10/2025,92,69,0
23:39:14 15/10/2025,91,71,0
23:39:18 15/10/2025,89,73,0
23:39:22 15/10/2025,87,75,0
23:39:26 15/10/2025,85,75,0
23:39:30 15/10/2025,85,76,0
23:39:34 15/10/2025,86,77,0
23:39:38 15/10/2025,88,78,0
23:39:42 15/10/2025,90,78,0
23:39:46 15/10/2025,92,73,0
23:39:50 15/10/2025,92,74,0
23:39:54 15/10/2025,92,75,0
23:39:58 15/10/2025,92,74,0
23:40:02 15/10/2025,92,73,0
23:40:06 15/10/2025,92,73,0
23:40:10 15/10/2025,93,76,0
23:40:14 15/10/2025,93,77,0
23:40:18 15/10/2025,93,78,0
23:40:22 15/10/2025,92,76,0
23:40:26 15/10/2025,92,72,0
23:40:30 15/10/2025,92,72,0
23:40:34 15/10/2025,93,71,0
23:40:38 15/10/2025,94,70,0
23:40:42 15/10/2025,95,69,0
23:40:46 15/10/2025,95,69,0
23:40:50 15/10/2025,94,70,0
23:40:54 15/10/2025,94,71,0
23:40:58 15/10/2025,94,71,0
23:41:02 15/10/2025,92,72,0
23:41:06 15/10/2025,92,71,0
23:41:10 15/10/2025,91,71,0
23:41:14 15/10/2025,89,71,0
23:41:18 15/10/2025,87,72,0
23:41:22 15/10/2025,86,72,0
23:41:26 15/10/2025,85,71,0
23:41:30 15/10/2025,84,72,0
23:41:34 15/10/2025,84,74,0
23:41:38 15/10/2025,84,76,0
23:41:42 15/10/2025,84,78,0
23:41:46 15/10/2025,84,77,0
23:41:50 15/10/2025,84,74,0
23:41:54 15/10/2025,84,71,0
23:41:58 15/10/2025,86,72,0
23:42:02 15/10/2025,90,74,0
23:42:06 15/10/2025,92,74,0
23:42:10 15/10/2025,92,74,0
23:42:14 15/10/2025,91,75,0
23:42:18 15/10/2025,89,75,0
23:42:22 15/10/2025,89,74,0
23:42:26 15/10/2025,87,75,0
23:42:30 15/10/2025,86,73,0
23:42:34 15/10/2025,86,71,0
23:42:38 15/10/2025,86,71,0
23:42:42 15/10/2025,89,73,0
23:42:46 15/10/2025,91,75,0
23:42:50 15/10/2025,92,75,0
23:42:54 15/10/2025,92,74,0
23:42:58 15/10/2025,91,75,0
23:43:02 15/10/2025,91,76,0
23:43:06 15/10/2025,90,75,0
23:43:10 15/10/2025,90,73,0
23:43:14 15/10/2025,90,71,0
23:43:18 15/10/2025,92,70,0
23:43:22 15/10/2025,94,70,0
23:43:26 15/10/2025,94,71,0
23:43:30 15/10/2025,94,71,0
23:43:34 15/10/2025,92,73,0
23:43:38 15/10/2025,90,74,0
23:43:42 15/10/2025,89,75,0
23:43:46 15/10/2025,88,75,0
23:43:50 15/10/2025,87,74,0
23:43:54 15/10/2025,86,74,0
23:43:58 15/10/2025,87,74,0
23:44:02 15/10/2025,89,74,0
23:44:06 15/10/2025,90,73,0
23:44:10 15/10/2025,91,72,0
23:44:14 15/10/2025,92,71,0
23:44:18 15/10/2025,92,69,0
23:44:22 15/10/2025,92,69,0
23:44:26 15/10/2025,91,69,0
23:44:30 15/10/2025,91,70,0
23:44:34 15/10/2025,91,72,0
23:44:38 15/10/2025,90,74,0
23:44:42 15/10/2025,89,75,0
23:44:46 15/10/2025,87,74,0
23:44:50 15/10/2025,86,74,0
23:44:54 15/10/2025,84,75,0
23:44:58 15/10/2025,83,77,0
23:45:02 15/10/2025,82,79,0
23:45:06 15/10/2025,82,80,0
23:45:10 15/10/2025,81,76,0
23:45:14 15/10/2025,81,72,0
23:45:18 15/10/2025,82,71,0
23:45:22 15/10/2025,87,70,0
23:45:26 15/10/2025,92,70,0
23:45:30 15/10/2025,94,70,0
23:45:34 15/10/2025,94,70,0
23:45:38 15/10/2025,94,70,0
23:45:42 15/10/2025,94,71,0
